"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"2791",1958-08-22,NA,NA,NA,NA,43.7
"2792",1958-08-23,NA,NA,NA,NA,43.16
"2793",1958-08-24,NA,NA,NA,NA,43.01
"2794",1958-08-25,NA,NA,NA,NA,42.76
"2795",1958-08-26,NA,NA,NA,NA,42.4
"2796",1958-08-27,NA,NA,NA,NA,41.46
"2797",1958-08-28,NA,NA,NA,NA,41.22
"2798",1958-08-29,NA,NA,NA,NA,40.9
"2799",1958-08-30,NA,NA,NA,NA,40.59
"2800",1958-08-31,NA,NA,NA,NA,40.31
"2801",1958-09-01,NA,NA,NA,NA,40.11
"2802",1958-09-02,NA,NA,NA,NA,39.53
"2803",1958-09-03,NA,NA,NA,NA,39.13
"2804",1958-09-04,NA,NA,NA,NA,38.98
"2805",1958-09-05,NA,NA,NA,NA,37.72
"2806",1958-09-06,NA,NA,NA,NA,36.13
"2807",1958-09-07,NA,NA,NA,NA,35.72
"2808",1958-09-08,NA,NA,NA,NA,35
"2809",1958-09-09,NA,NA,NA,NA,34.31
"2810",1958-09-10,NA,NA,NA,NA,33.46
"2811",1958-09-11,NA,NA,NA,NA,33.2
"2812",1958-09-12,NA,NA,NA,NA,32.98
"2813",1958-09-13,NA,NA,NA,NA,31.77
"2814",1958-09-14,NA,NA,NA,NA,31.58
"2815",1958-09-15,NA,NA,NA,NA,30.16
"2816",1958-09-16,NA,NA,NA,NA,30.92
"2817",1958-09-17,NA,NA,NA,NA,30.2
"2818",1958-09-18,NA,NA,NA,NA,30
"2819",1958-09-19,NA,NA,NA,NA,29.62
"2820",1958-09-20,NA,NA,NA,NA,29.03
"2821",1958-09-21,NA,NA,NA,NA,28.8
"2822",1958-09-22,NA,NA,NA,NA,28.65
"2823",1958-09-23,NA,NA,NA,NA,27.62
"2824",1958-09-24,NA,NA,NA,NA,26.69
"2825",1958-09-25,NA,NA,NA,NA,25.74
"2826",1958-09-26,NA,NA,NA,NA,24.64
"2827",1958-09-27,NA,NA,NA,NA,23.47
"2828",1958-09-28,NA,NA,NA,NA,23.1
"2829",1958-09-29,NA,NA,NA,NA,22.59
"2830",1958-09-30,NA,NA,NA,NA,21.87
"2831",1958-10-01,NA,NA,NA,NA,21.76
"2832",1958-10-02,NA,NA,NA,NA,21.24
"2833",1958-10-03,NA,NA,NA,NA,21.03
"2834",1958-10-04,NA,NA,NA,NA,20.46
"2835",1958-10-05,NA,NA,NA,NA,20.57
"2836",1958-10-06,NA,NA,NA,NA,20.79
"2837",1958-10-07,NA,NA,NA,NA,21.79
"2838",1958-10-08,NA,NA,NA,NA,22.52
"2839",1958-10-09,NA,NA,NA,NA,21.11
"2840",1958-10-10,NA,NA,NA,NA,21
"2841",1958-10-11,NA,NA,NA,NA,20.8
"2842",1958-10-12,NA,NA,NA,NA,20.67
"2843",1958-10-13,NA,NA,NA,NA,20.44
"2844",1958-10-14,NA,NA,NA,NA,20.24
"2845",1958-10-15,NA,NA,NA,NA,20.01
"2846",1958-10-16,NA,NA,NA,NA,19.96
"2847",1958-10-17,NA,NA,NA,NA,19.91
"2848",1958-10-18,NA,NA,NA,NA,19.88
"2849",1958-10-19,NA,NA,NA,NA,19.64
"2850",1958-10-20,NA,NA,NA,NA,19.48
"2851",1958-10-21,NA,NA,NA,NA,18.82
"2852",1958-10-22,NA,NA,NA,NA,18.2
"2853",1958-10-23,NA,NA,NA,NA,18.04
"2854",1958-10-24,NA,NA,NA,NA,18
"2855",1958-10-25,NA,NA,NA,NA,17.95
"2856",1958-10-26,NA,NA,NA,NA,20.03
"2857",1958-10-27,NA,NA,NA,NA,20.03
"2858",1958-10-28,NA,NA,NA,NA,20.01
"2859",1958-10-29,NA,NA,NA,NA,18.76
"2860",1958-10-30,NA,NA,NA,NA,18.45
"2861",1958-10-31,NA,NA,NA,NA,18.02
"2862",1958-11-01,NA,NA,NA,NA,17.96
"2863",1958-11-02,NA,NA,NA,NA,17.96
"2864",1958-11-03,NA,NA,NA,NA,17.96
"2865",1958-11-04,NA,NA,NA,NA,17.6
"2866",1958-11-05,NA,NA,NA,NA,17.45
"2867",1958-11-06,NA,NA,NA,NA,17.31
"2868",1958-11-07,NA,NA,NA,NA,17.07
"2869",1958-11-08,NA,NA,NA,NA,16.93
"2870",1958-11-09,NA,NA,NA,NA,16.36
"2871",1958-11-10,NA,NA,NA,NA,15.97
"2872",1958-11-11,NA,NA,NA,NA,15.27
"2873",1958-11-12,NA,NA,NA,NA,15.17
"2874",1958-11-13,NA,NA,NA,NA,15.01
"2875",1958-11-14,NA,NA,NA,NA,14.9
"2876",1958-11-15,NA,NA,NA,NA,14.7
"2877",1958-11-16,NA,NA,NA,NA,14.54
"2878",1958-11-17,NA,NA,NA,NA,14.42
"2879",1958-11-18,NA,NA,NA,NA,14.35
"2880",1958-11-19,NA,NA,NA,NA,14.27
"2881",1958-11-20,NA,NA,NA,NA,14.18
"2882",1958-11-21,NA,NA,NA,NA,14.05
"2883",1958-11-22,NA,NA,NA,NA,13.94
"2884",1958-11-23,NA,NA,NA,NA,13.81
"2885",1958-11-24,NA,NA,NA,NA,13.72
"2886",1958-11-25,NA,NA,NA,NA,13.71
"2887",1958-11-26,NA,NA,NA,NA,13.7
"2888",1958-11-27,NA,NA,NA,NA,13.58
"2889",1958-11-28,NA,NA,NA,NA,13.3
"2890",1958-11-29,NA,NA,NA,NA,13.19
"2891",1958-11-30,NA,NA,NA,NA,13.07
"2892",1958-12-01,NA,NA,NA,NA,13
"2893",1958-12-02,NA,NA,NA,NA,13
"2894",1958-12-03,NA,NA,NA,NA,14.76
"2895",1958-12-04,NA,NA,NA,NA,14.93
"2896",1958-12-05,NA,NA,NA,NA,14.04
"2897",1958-12-06,NA,NA,NA,NA,13.75
"2898",1958-12-07,NA,NA,NA,NA,13.5
"2899",1958-12-08,NA,NA,NA,NA,13.3
"2900",1958-12-09,NA,NA,NA,NA,14.4
"2901",1958-12-10,NA,NA,NA,NA,14.7
"2902",1958-12-11,NA,NA,NA,NA,15.1
"2903",1958-12-12,NA,NA,NA,NA,15
"2904",1958-12-13,NA,NA,NA,NA,16.9
"2905",1958-12-14,NA,NA,NA,NA,15.2
"2906",1958-12-15,NA,NA,NA,NA,14.9
"2907",1958-12-16,NA,NA,NA,NA,14.4
"2908",1958-12-17,NA,NA,NA,NA,14.2
"2909",1958-12-18,NA,NA,NA,NA,14.1
"2910",1958-12-19,NA,NA,NA,NA,13.9
"2911",1958-12-20,NA,NA,NA,NA,13.8
"2912",1958-12-21,NA,NA,NA,NA,14.5
"2913",1958-12-22,NA,NA,NA,NA,16.9
"2914",1958-12-23,NA,NA,NA,NA,15.1
"2915",1958-12-24,NA,NA,NA,NA,14.3
"2916",1958-12-25,NA,NA,NA,NA,14.3
"2917",1958-12-26,NA,NA,NA,NA,16.3
"2918",1958-12-27,NA,NA,NA,NA,15.9
"2919",1958-12-28,NA,NA,NA,NA,18.7
"2920",1958-12-29,NA,NA,NA,NA,25.5
"2921",1958-12-30,NA,NA,NA,NA,22.1
"2922",1958-12-31,NA,NA,NA,NA,19.64
"2923",1959-01-01,NA,NA,NA,NA,25.51
"2924",1959-01-02,NA,NA,NA,NA,25.75
"2925",1959-01-03,NA,NA,NA,NA,24.03
"2926",1959-01-04,NA,NA,NA,NA,23.97
"2927",1959-01-05,NA,NA,NA,NA,23.86
"2928",1959-01-06,NA,NA,NA,NA,23.09
"2929",1959-01-07,NA,NA,NA,NA,20.44
"2930",1959-01-08,NA,NA,NA,NA,20.24
"2931",1959-01-09,NA,NA,NA,NA,20.01
"2932",1959-01-10,NA,NA,NA,NA,19.92
"2933",1959-01-11,NA,NA,NA,NA,20.51
"2934",1959-01-12,NA,NA,NA,NA,20.87
"2935",1959-01-13,NA,NA,NA,NA,25.37
"2936",1959-01-14,NA,NA,NA,NA,25.28
"2937",1959-01-15,NA,NA,NA,NA,25.06
"2938",1959-01-16,NA,NA,NA,NA,25.34
"2939",1959-01-17,NA,NA,NA,NA,25.22
"2940",1959-01-18,NA,NA,NA,NA,26.24
"2941",1959-01-19,NA,NA,NA,NA,26.5
"2942",1959-01-20,NA,NA,NA,NA,27.47
"2943",1959-01-21,NA,NA,NA,NA,30.24
"2944",1959-01-22,NA,NA,NA,NA,31.86
"2945",1959-01-23,NA,NA,NA,NA,62.72
"2946",1959-01-24,NA,NA,NA,NA,80.01
"2947",1959-01-25,NA,NA,NA,NA,80.49
"2948",1959-01-26,NA,NA,NA,NA,75.26
"2949",1959-01-27,NA,NA,NA,NA,74.44
"2950",1959-01-28,NA,NA,NA,NA,69.92
"2951",1959-01-29,NA,NA,NA,NA,61.55
"2952",1959-01-30,NA,NA,NA,NA,57.24
"2953",1959-01-31,NA,NA,NA,NA,53.55
"2954",1959-02-01,NA,NA,NA,NA,52
"2955",1959-02-02,NA,NA,NA,NA,52
"2956",1959-02-03,NA,NA,NA,NA,49.98
"2957",1959-02-04,NA,NA,NA,NA,85.8
"2958",1959-02-05,NA,NA,NA,NA,91.8
"2959",1959-02-06,NA,NA,NA,NA,75.64
"2960",1959-02-07,NA,NA,NA,NA,69.62
"2961",1959-02-08,NA,NA,NA,NA,67.28
"2962",1959-02-09,NA,NA,NA,NA,64.98
"2963",1959-02-10,NA,NA,NA,NA,63.17
"2964",1959-02-11,NA,NA,NA,NA,59.4
"2965",1959-02-12,NA,NA,NA,NA,58.32
"2966",1959-02-13,NA,NA,NA,NA,57.24
"2967",1959-02-14,NA,NA,NA,NA,56.18
"2968",1959-02-15,NA,NA,NA,NA,55.81
"2969",1959-02-16,NA,NA,NA,NA,54.6
"2970",1959-02-17,NA,NA,NA,NA,50.25
"2971",1959-02-18,NA,NA,NA,NA,58.04
"2972",1959-02-19,NA,NA,NA,NA,244.53
"2973",1959-02-20,NA,NA,NA,NA,140.94
"2974",1959-02-21,NA,NA,NA,NA,136
"2975",1959-02-22,NA,NA,NA,NA,132.72
"2976",1959-02-23,NA,NA,NA,NA,138.46
"2977",1959-02-24,NA,NA,NA,NA,140.54
"2978",1959-02-25,NA,NA,NA,NA,146.91
"2979",1959-02-26,NA,NA,NA,NA,152.1
"2980",1959-02-27,NA,NA,NA,NA,154.7
"2981",1959-02-28,NA,NA,NA,NA,128.7
"2982",1959-03-01,NA,NA,NA,NA,106.5
"2983",1959-03-02,NA,NA,NA,NA,102.2
"2984",1959-03-03,NA,NA,NA,NA,153.13
"2985",1959-03-04,NA,NA,NA,NA,155.18
"2986",1959-03-05,NA,NA,NA,NA,152.7
"2987",1959-03-06,NA,NA,NA,NA,149.94
"2988",1959-03-07,NA,NA,NA,NA,144.84
"2989",1959-03-08,NA,NA,NA,NA,152.1
"2990",1959-03-09,NA,NA,NA,NA,171.39
"2991",1959-03-10,NA,NA,NA,NA,201.99
"2992",1959-03-11,NA,NA,NA,NA,156.4
"2993",1959-03-12,NA,NA,NA,NA,143.59
"2994",1959-03-13,NA,NA,NA,NA,144.76
"2995",1959-03-14,NA,NA,NA,NA,414.8
"2996",1959-03-15,NA,NA,NA,NA,255
"2997",1959-03-16,NA,NA,NA,NA,381.14
"2998",1959-03-17,NA,NA,NA,NA,421.89
"2999",1959-03-18,NA,NA,NA,NA,421.89
"3000",1959-03-19,NA,NA,NA,NA,420
"3001",1959-03-20,NA,NA,NA,NA,287.7
"3002",1959-03-21,NA,NA,NA,NA,293.62
"3003",1959-03-22,NA,NA,NA,NA,255.25
"3004",1959-03-23,NA,NA,NA,NA,229.7
"3005",1959-03-24,NA,NA,NA,NA,200.56
"3006",1959-03-25,NA,NA,NA,NA,202.84
"3007",1959-03-26,NA,NA,NA,NA,180.4
"3008",1959-03-27,NA,NA,NA,NA,175
"3009",1959-03-28,NA,NA,NA,NA,169.65
"3010",1959-03-29,NA,NA,NA,NA,170.72
"3011",1959-03-30,NA,NA,NA,NA,171.35
"3012",1959-03-31,NA,NA,NA,NA,158.18
"3013",1959-04-01,NA,NA,NA,NA,140.13
"3014",1959-04-02,NA,NA,NA,NA,141.11
"3015",1959-04-03,NA,NA,NA,NA,198.72
"3016",1959-04-04,NA,NA,NA,NA,210.38
"3017",1959-04-05,NA,NA,NA,NA,377.6
"3018",1959-04-06,NA,NA,NA,NA,288.75
"3019",1959-04-07,NA,NA,NA,NA,222.95
"3020",1959-04-08,NA,NA,NA,NA,200.26
"3021",1959-04-09,NA,NA,NA,NA,191.31
"3022",1959-04-10,NA,NA,NA,NA,180.4
"3023",1959-04-11,NA,NA,NA,NA,164.35
"3024",1959-04-12,NA,NA,NA,NA,161.19
"3025",1959-04-13,NA,NA,NA,NA,159.1
"3026",1959-04-14,NA,NA,NA,NA,162.24
"3027",1959-04-15,NA,NA,NA,NA,150.41
"3028",1959-04-16,NA,NA,NA,NA,135.2
"3029",1959-04-17,NA,NA,NA,NA,130.31
"3030",1959-04-18,NA,NA,NA,NA,132.09
"3031",1959-04-19,NA,NA,NA,NA,127.92
"3032",1959-04-20,NA,NA,NA,NA,122.4
"3033",1959-04-21,NA,NA,NA,NA,135.12
"3034",1959-04-22,NA,NA,NA,NA,254.5
"3035",1959-04-23,NA,NA,NA,NA,260
"3036",1959-04-24,NA,NA,NA,NA,267.8
"3037",1959-04-25,NA,NA,NA,NA,266.95
"3038",1959-04-26,NA,NA,NA,NA,374.91
"3039",1959-04-27,NA,NA,NA,NA,342
"3040",1959-04-28,NA,NA,NA,NA,243
"3041",1959-04-29,NA,NA,NA,NA,286.2
"3042",1959-04-30,NA,NA,NA,NA,293.18
"3043",1959-05-01,NA,NA,NA,NA,201.81
"3044",1959-05-02,NA,NA,NA,NA,193.2
"3045",1959-05-03,NA,NA,NA,NA,226.71
"3046",1959-05-04,NA,NA,NA,NA,197.95
"3047",1959-05-05,NA,NA,NA,NA,205.26
"3048",1959-05-06,NA,NA,NA,NA,208.51
"3049",1959-05-07,NA,NA,NA,NA,200.88
"3050",1959-05-08,NA,NA,NA,NA,323.4
"3051",1959-05-09,NA,NA,NA,NA,520
"3052",1959-05-10,NA,NA,NA,NA,383
"3053",1959-05-11,NA,NA,NA,NA,280.8
"3054",1959-05-12,NA,NA,NA,NA,255
"3055",1959-05-13,NA,NA,NA,NA,204.6
"3056",1959-05-14,NA,NA,NA,NA,197.47
"3057",1959-05-15,NA,NA,NA,NA,195.19
"3058",1959-05-16,NA,NA,NA,NA,176.44
"3059",1959-05-17,NA,NA,NA,NA,167.04
"3060",1959-05-18,NA,NA,NA,NA,164.35
"3061",1959-05-19,NA,NA,NA,NA,163.11
"3062",1959-05-20,NA,NA,NA,NA,153
"3063",1959-05-21,NA,NA,NA,NA,140.49
"3064",1959-05-22,NA,NA,NA,NA,139.78
"3065",1959-05-23,NA,NA,NA,NA,202.4
"3066",1959-05-24,NA,NA,NA,NA,168.3
"3067",1959-05-25,NA,NA,NA,NA,164.92
"3068",1959-05-26,NA,NA,NA,NA,155.06
"3069",1959-05-27,NA,NA,NA,NA,150.94
"3070",1959-05-28,NA,NA,NA,NA,140.94
"3071",1959-05-29,NA,NA,NA,NA,136
"3072",1959-05-30,NA,NA,NA,NA,123.2
"3073",1959-05-31,NA,NA,NA,NA,120.87
"3074",1959-06-01,NA,NA,NA,NA,117.8
"3075",1959-06-02,NA,NA,NA,NA,109.5
"3076",1959-06-03,NA,NA,NA,NA,100.15
"3077",1959-06-04,NA,NA,NA,NA,96.6
"3078",1959-06-05,NA,NA,NA,NA,95.22
"3079",1959-06-06,NA,NA,NA,NA,93.43
"3080",1959-06-07,NA,NA,NA,NA,92.26
"3081",1959-06-08,NA,NA,NA,NA,92
"3082",1959-06-09,NA,NA,NA,NA,91.33
"3083",1959-06-10,NA,NA,NA,NA,90.72
"3084",1959-06-11,NA,NA,NA,NA,90.12
"3085",1959-06-12,NA,NA,NA,NA,88.98
"3086",1959-06-13,NA,NA,NA,NA,87.52
"3087",1959-06-14,NA,NA,NA,NA,86.46
"3088",1959-06-15,NA,NA,NA,NA,85.58
"3089",1959-06-16,NA,NA,NA,NA,82.98
"3090",1959-06-17,NA,NA,NA,NA,80.04
"3091",1959-06-18,NA,NA,NA,NA,78.75
"3092",1959-06-19,NA,NA,NA,NA,76.26
"3093",1959-06-20,NA,NA,NA,NA,73.51
"3094",1959-06-21,NA,NA,NA,NA,72.3
"3095",1959-06-22,NA,NA,NA,NA,71.4
"3096",1959-06-23,NA,NA,NA,NA,70.21
"3097",1959-06-24,NA,NA,NA,NA,68.45
"3098",1959-06-25,NA,NA,NA,NA,66.7
"3099",1959-06-26,NA,NA,NA,NA,65.55
"3100",1959-06-27,NA,NA,NA,NA,64.41
"3101",1959-06-28,NA,NA,NA,NA,63.9
"3102",1959-06-29,NA,NA,NA,NA,63.28
"3103",1959-06-30,NA,NA,NA,NA,61.05
"3104",1959-07-01,NA,NA,NA,NA,59.95
"3105",1959-07-02,NA,NA,NA,NA,59.46
"3106",1959-07-03,NA,NA,NA,NA,58.32
"3107",1959-07-04,NA,NA,NA,NA,57.57
"3108",1959-07-05,NA,NA,NA,NA,56.98
"3109",1959-07-06,NA,NA,NA,NA,55.65
"3110",1959-07-07,NA,NA,NA,NA,54.6
"3111",1959-07-08,NA,NA,NA,NA,53.92
"3112",1959-07-09,NA,NA,NA,NA,51.51
"3113",1959-07-10,NA,NA,NA,NA,50.5
"3114",1959-07-11,NA,NA,NA,NA,50.2
"3115",1959-07-12,NA,NA,NA,NA,49.75
"3116",1959-07-13,NA,NA,NA,NA,49.3
"3117",1959-07-14,NA,NA,NA,NA,48.51
"3118",1959-07-15,NA,NA,NA,NA,47.53
"3119",1959-07-16,NA,NA,NA,NA,46.56
"3120",1959-07-17,NA,NA,NA,NA,45.07
"3121",1959-07-18,NA,NA,NA,NA,44.2
"3122",1959-07-19,NA,NA,NA,NA,43.16
"3123",1959-07-20,NA,NA,NA,NA,43.01
"3124",1959-07-21,NA,NA,NA,NA,42.6
"3125",1959-07-22,NA,NA,NA,NA,41.36
"3126",1959-07-23,NA,NA,NA,NA,39.87
"3127",1959-07-24,NA,NA,NA,NA,39.13
"3128",1959-07-25,NA,NA,NA,NA,38.25
"3129",1959-07-26,NA,NA,NA,NA,38.14
"3130",1959-07-27,NA,NA,NA,NA,37.93
"3131",1959-07-28,NA,NA,NA,NA,37.56
"3132",1959-07-29,NA,NA,NA,NA,36.96
"3133",1959-07-30,NA,NA,NA,NA,36.58
"3134",1959-07-31,NA,NA,NA,NA,35.9
"3135",1959-08-01,NA,NA,NA,NA,35.06
"3136",1959-08-02,NA,NA,NA,NA,34.43
"3137",1959-08-03,NA,NA,NA,NA,33.3
"3138",1959-08-04,NA,NA,NA,NA,32.37
"3139",1959-08-05,NA,NA,NA,NA,31.61
"3140",1959-08-06,NA,NA,NA,NA,31.41
"3141",1959-08-07,NA,NA,NA,NA,32.98
"3142",1959-08-08,NA,NA,NA,NA,32.26
"3143",1959-08-09,NA,NA,NA,NA,31.93
"3144",1959-08-10,NA,NA,NA,NA,31.72
"3145",1959-08-11,NA,NA,NA,NA,31.41
"3146",1959-08-12,NA,NA,NA,NA,31.05
"3147",1959-08-13,NA,NA,NA,NA,30.62
"3148",1959-08-14,NA,NA,NA,NA,29.89
"3149",1959-08-15,NA,NA,NA,NA,29.6
"3150",1959-08-16,NA,NA,NA,NA,28.98
"3151",1959-08-17,NA,NA,NA,NA,28.44
"3152",1959-08-18,NA,NA,NA,NA,28.22
"3153",1959-08-19,NA,NA,NA,NA,27.83
"3154",1959-08-20,NA,NA,NA,NA,27.46
"3155",1959-08-21,NA,NA,NA,NA,27.2
"3156",1959-08-22,NA,NA,NA,NA,26.49
"3157",1959-08-23,NA,NA,NA,NA,25.41
"3158",1959-08-24,NA,NA,NA,NA,24.32
"3159",1959-08-25,NA,NA,NA,NA,22.2
"3160",1959-08-26,NA,NA,NA,NA,21.03
"3161",1959-08-27,NA,NA,NA,NA,20.27
"3162",1959-08-28,NA,NA,NA,NA,19.15
"3163",1959-08-29,NA,NA,NA,NA,18.5
"3164",1959-08-30,NA,NA,NA,NA,18.16
"3165",1959-08-31,NA,NA,NA,NA,17.94
"3166",1959-09-01,NA,NA,NA,NA,17.73
"3167",1959-09-02,NA,NA,NA,NA,17.15
"3168",1959-09-03,NA,NA,NA,NA,16.5
"3169",1959-09-04,NA,NA,NA,NA,16.3
"3170",1959-09-05,NA,NA,NA,NA,16.05
"3171",1959-09-06,NA,NA,NA,NA,15.98
"3172",1959-09-07,NA,NA,NA,NA,15.83
"3173",1959-09-08,NA,NA,NA,NA,15.6
"3174",1959-09-09,NA,NA,NA,NA,15.42
"3175",1959-09-10,NA,NA,NA,NA,15.2
"3176",1959-09-11,NA,NA,NA,NA,15.05
"3177",1959-09-12,NA,NA,NA,NA,14.86
"3178",1959-09-13,NA,NA,NA,NA,14.76
"3179",1959-09-14,NA,NA,NA,NA,14.67
"3180",1959-09-15,NA,NA,NA,NA,14.35
"3181",1959-09-16,NA,NA,NA,NA,14.2
"3182",1959-09-17,NA,NA,NA,NA,14.23
"3183",1959-09-18,NA,NA,NA,NA,14.17
"3184",1959-09-19,NA,NA,NA,NA,14.13
"3185",1959-09-20,NA,NA,NA,NA,14.05
"3186",1959-09-21,NA,NA,NA,NA,14
"3187",1959-09-22,NA,NA,NA,NA,13.93
"3188",1959-09-23,NA,NA,NA,NA,13.85
"3189",1959-09-24,NA,NA,NA,NA,13.83
"3190",1959-09-25,NA,NA,NA,NA,13.72
"3191",1959-09-26,NA,NA,NA,NA,13.62
"3192",1959-09-27,NA,NA,NA,NA,13.57
"3193",1959-09-28,NA,NA,NA,NA,13.49
"3194",1959-09-29,NA,NA,NA,NA,13.3
"3195",1959-09-30,NA,NA,NA,NA,13.13
"3196",1959-10-01,NA,NA,NA,NA,14.74
"3197",1959-10-02,NA,NA,NA,NA,14.49
"3198",1959-10-03,NA,NA,NA,NA,14.11
"3199",1959-10-04,NA,NA,NA,NA,14.02
"3200",1959-10-05,NA,NA,NA,NA,14
"3201",1959-10-06,NA,NA,NA,NA,14.11
"3202",1959-10-07,NA,NA,NA,NA,13.94
"3203",1959-10-08,NA,NA,NA,NA,13.86
"3204",1959-10-09,NA,NA,NA,NA,13.85
"3205",1959-10-10,NA,NA,NA,NA,13.83
"3206",1959-10-11,NA,NA,NA,NA,13.75
"3207",1959-10-12,NA,NA,NA,NA,13.64
"3208",1959-10-13,NA,NA,NA,NA,13.6
"3209",1959-10-14,NA,NA,NA,NA,13.51
"3210",1959-10-15,NA,NA,NA,NA,13.43
"3211",1959-10-16,NA,NA,NA,NA,13.41
"3212",1959-10-17,NA,NA,NA,NA,13.4
"3213",1959-10-18,NA,NA,NA,NA,13.4
"3214",1959-10-19,NA,NA,NA,NA,13.4
"3215",1959-10-20,NA,NA,NA,NA,13.24
"3216",1959-10-21,NA,NA,NA,NA,13.13
"3217",1959-10-22,NA,NA,NA,NA,13.11
"3218",1959-10-23,NA,NA,NA,NA,13.05
"3219",1959-10-24,NA,NA,NA,NA,13.03
"3220",1959-10-25,NA,NA,NA,NA,13
"3221",1959-10-26,NA,NA,NA,NA,13
"3222",1959-10-27,NA,NA,NA,NA,14.31
"3223",1959-10-28,NA,NA,NA,NA,13.08
"3224",1959-10-29,NA,NA,NA,NA,13
"3225",1959-10-30,NA,NA,NA,NA,13
"3226",1959-10-31,NA,NA,NA,NA,12.93
"3227",1959-11-01,NA,NA,NA,NA,12.88
"3228",1959-11-02,NA,NA,NA,NA,12.87
"3229",1959-11-03,NA,NA,NA,NA,12.72
"3230",1959-11-04,NA,NA,NA,NA,12.49
"3231",1959-11-05,NA,NA,NA,NA,12.41
"3232",1959-11-06,NA,NA,NA,NA,12.39
"3233",1959-11-07,NA,NA,NA,NA,12.35
"3234",1959-11-08,NA,NA,NA,NA,12.31
"3235",1959-11-09,NA,NA,NA,NA,12.29
"3236",1959-11-10,NA,NA,NA,NA,12.23
"3237",1959-11-11,NA,NA,NA,NA,12.02
"3238",1959-11-12,NA,NA,NA,NA,12
"3239",1959-11-13,NA,NA,NA,NA,11.93
"3240",1959-11-14,NA,NA,NA,NA,15.2
"3241",1959-11-15,NA,NA,NA,NA,14
"3242",1959-11-16,NA,NA,NA,NA,18.5
"3243",1959-11-17,NA,NA,NA,NA,23.1
"3244",1959-11-18,NA,NA,NA,NA,16.3
"3245",1959-11-19,NA,NA,NA,NA,15.42
"3246",1959-11-20,NA,NA,NA,NA,14.67
"3247",1959-11-21,NA,NA,NA,NA,14.2
"3248",1959-11-22,NA,NA,NA,NA,13.75
"3249",1959-11-23,NA,NA,NA,NA,13.51
"3250",1959-11-24,NA,NA,NA,NA,13.4
"3251",1959-11-25,NA,NA,NA,NA,13.13
"3252",1959-11-26,NA,NA,NA,NA,12.49
"3253",1959-11-27,NA,NA,NA,NA,12.02
"3254",1959-11-28,NA,NA,NA,NA,11.93
"3255",1959-11-29,NA,NA,NA,NA,11.93
"3256",1959-11-30,NA,NA,NA,NA,11.84
"3257",1959-12-01,NA,NA,NA,NA,11.72
"3258",1959-12-02,NA,NA,NA,NA,11.63
"3259",1959-12-03,NA,NA,NA,NA,11.51
"3260",1959-12-04,NA,NA,NA,NA,11.43
"3261",1959-12-05,NA,NA,NA,NA,13.15
"3262",1959-12-06,NA,NA,NA,NA,13.24
"3263",1959-12-07,NA,NA,NA,NA,15.6
"3264",1959-12-08,NA,NA,NA,NA,16.07
"3265",1959-12-09,NA,NA,NA,NA,32.77
"3266",1959-12-10,NA,NA,NA,NA,34.4
"3267",1959-12-11,NA,NA,NA,NA,140.94
"3268",1959-12-12,NA,NA,NA,NA,96.6
"3269",1959-12-13,NA,NA,NA,NA,77
"3270",1959-12-14,NA,NA,NA,NA,73.2
"3271",1959-12-15,NA,NA,NA,NA,78.12
"3272",1959-12-16,NA,NA,NA,NA,78.68
"3273",1959-12-17,NA,NA,NA,NA,67.28
"3274",1959-12-18,NA,NA,NA,NA,63.76
"3275",1959-12-19,NA,NA,NA,NA,60.22
"3276",1959-12-20,NA,NA,NA,NA,59.3
"3277",1959-12-21,NA,NA,NA,NA,58.93
"3278",1959-12-22,NA,NA,NA,NA,56.54
"3279",1959-12-23,NA,NA,NA,NA,53.07
"3280",1959-12-24,NA,NA,NA,NA,50.5
"3281",1959-12-25,NA,NA,NA,NA,49.8
"3282",1959-12-26,NA,NA,NA,NA,48.08
"3283",1959-12-27,NA,NA,NA,NA,49.25
"3284",1959-12-28,NA,NA,NA,NA,49.1
"3285",1959-12-29,NA,NA,NA,NA,48.59
"3286",1959-12-30,NA,NA,NA,NA,50.05
"3287",1959-12-31,NA,NA,NA,NA,50.48
"3288",1960-01-01,NA,NA,NA,NA,186.28
"3289",1960-01-02,NA,NA,NA,NA,141.35
"3290",1960-01-03,NA,NA,NA,NA,127.1
"3291",1960-01-04,NA,NA,NA,NA,123.2
"3292",1960-01-05,NA,NA,NA,NA,102.35
"3293",1960-01-06,NA,NA,NA,NA,92.48
"3294",1960-01-07,NA,NA,NA,NA,126
"3295",1960-01-08,NA,NA,NA,NA,108
"3296",1960-01-09,NA,NA,NA,NA,94.53
"3297",1960-01-10,NA,NA,NA,NA,98.82
"3298",1960-01-11,NA,NA,NA,NA,89.11
"3299",1960-01-12,NA,NA,NA,NA,81.9
"3300",1960-01-13,NA,NA,NA,NA,77.31
"3301",1960-01-14,NA,NA,NA,NA,77.49
"3302",1960-01-15,NA,NA,NA,NA,72.3
"3303",1960-01-16,NA,NA,NA,NA,73.57
"3304",1960-01-17,NA,NA,NA,NA,73.95
"3305",1960-01-18,NA,NA,NA,NA,74.46
"3306",1960-01-19,NA,NA,NA,NA,105.08
"3307",1960-01-20,NA,NA,NA,NA,115.44
"3308",1960-01-21,NA,NA,NA,NA,141.33
