"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"2418",1963-08-15,NA,NA,NA,NA,NA
"2419",1963-08-16,NA,NA,NA,NA,NA
"2420",1963-08-17,NA,NA,NA,NA,NA
"2421",1963-08-18,NA,NA,NA,NA,NA
"2422",1963-08-19,NA,NA,NA,NA,NA
"2423",1963-08-20,NA,NA,NA,NA,NA
"2424",1963-08-21,NA,NA,NA,NA,NA
"2425",1963-08-22,NA,NA,NA,NA,NA
"2426",1963-08-23,NA,NA,NA,NA,NA
"2427",1963-08-24,NA,NA,NA,NA,NA
"2428",1963-08-25,NA,NA,NA,NA,NA
"2429",1963-08-26,NA,NA,NA,NA,NA
"2430",1963-08-27,NA,NA,NA,NA,NA
"2431",1963-08-28,NA,NA,NA,NA,NA
"2432",1963-08-29,NA,NA,NA,NA,NA
"2433",1963-08-30,NA,NA,NA,NA,NA
"2434",1963-08-31,NA,NA,NA,NA,NA
"2435",1963-09-01,NA,NA,NA,NA,NA
"2436",1963-09-02,NA,NA,NA,NA,NA
"2437",1963-09-03,NA,NA,NA,NA,NA
"2438",1963-09-04,NA,NA,NA,NA,NA
"2439",1963-09-05,NA,NA,NA,NA,NA
"2440",1963-09-06,NA,NA,NA,NA,NA
"2441",1963-09-07,NA,NA,NA,NA,NA
"2442",1963-09-08,NA,NA,NA,NA,NA
"2443",1963-09-09,NA,NA,NA,NA,NA
"2444",1963-09-10,NA,NA,NA,NA,NA
"2445",1963-09-11,NA,NA,NA,NA,NA
"2446",1963-09-12,NA,NA,NA,NA,NA
"2447",1963-09-13,NA,NA,NA,NA,NA
"2448",1963-09-14,NA,NA,NA,NA,NA
"2449",1963-09-15,NA,NA,NA,NA,NA
"2450",1963-09-16,NA,NA,NA,NA,NA
"2451",1963-09-17,NA,NA,NA,NA,NA
"2452",1963-09-18,NA,NA,NA,NA,NA
"2453",1963-09-19,NA,NA,NA,NA,NA
"2454",1963-09-20,NA,NA,NA,NA,NA
"2455",1963-09-21,NA,NA,NA,NA,NA
"2456",1963-09-22,NA,NA,NA,NA,NA
"2457",1963-09-23,NA,NA,NA,NA,NA
"2458",1963-09-24,NA,NA,NA,NA,NA
"2459",1963-09-25,NA,NA,NA,NA,NA
"2460",1963-09-26,NA,NA,NA,NA,NA
"2461",1963-09-27,NA,NA,NA,NA,NA
"2462",1963-09-28,NA,NA,NA,NA,NA
"2463",1963-09-29,NA,NA,NA,NA,NA
"2464",1963-09-30,NA,NA,NA,NA,NA
"2465",1963-10-01,NA,NA,NA,NA,NA
"2466",1963-10-02,NA,NA,NA,NA,NA
"2467",1963-10-03,NA,NA,NA,NA,NA
"2468",1963-10-04,NA,NA,NA,NA,NA
"2469",1963-10-05,NA,NA,NA,NA,NA
"2470",1963-10-06,NA,NA,NA,NA,NA
"2471",1963-10-07,NA,NA,NA,NA,NA
"2472",1963-10-08,NA,NA,NA,NA,NA
"2473",1963-10-09,NA,NA,NA,NA,NA
"2474",1963-10-10,NA,NA,NA,NA,NA
"2475",1963-10-11,NA,NA,NA,NA,NA
"2476",1963-10-12,NA,NA,NA,NA,NA
"2477",1963-10-13,NA,NA,NA,NA,NA
"2478",1963-10-14,NA,NA,NA,NA,NA
"2479",1963-10-15,NA,NA,NA,NA,NA
"2480",1963-10-16,NA,NA,NA,NA,NA
"2481",1963-10-17,NA,NA,NA,NA,NA
"2482",1963-10-18,NA,NA,NA,NA,NA
"2483",1963-10-19,NA,NA,NA,NA,NA
"2484",1963-10-20,NA,NA,NA,NA,NA
"2485",1963-10-21,NA,NA,NA,NA,NA
"2486",1963-10-22,NA,NA,NA,NA,NA
"2487",1963-10-23,NA,NA,NA,NA,NA
"2488",1963-10-24,NA,NA,NA,NA,NA
"2489",1963-10-25,NA,NA,NA,NA,NA
"2490",1963-10-26,NA,NA,NA,NA,NA
"2491",1963-10-27,NA,NA,NA,NA,NA
"2492",1963-10-28,NA,NA,NA,NA,NA
"2493",1963-10-29,NA,NA,NA,NA,NA
"2494",1963-10-30,NA,NA,NA,NA,NA
"2495",1963-10-31,NA,NA,NA,NA,NA
"2496",1963-11-01,NA,NA,NA,NA,NA
"2497",1963-11-02,NA,NA,NA,NA,NA
"2498",1963-11-03,NA,NA,NA,NA,NA
"2499",1963-11-04,NA,NA,NA,NA,NA
"2500",1963-11-05,NA,NA,NA,NA,NA
"2501",1963-11-06,NA,NA,NA,NA,NA
"2502",1963-11-07,NA,NA,NA,NA,NA
"2503",1963-11-08,NA,NA,NA,NA,NA
"2504",1963-11-09,NA,NA,NA,NA,NA
"2505",1963-11-10,NA,NA,NA,NA,NA
"2506",1963-11-11,NA,NA,NA,NA,NA
"2507",1963-11-12,NA,NA,NA,NA,NA
"2508",1963-11-13,NA,NA,NA,NA,NA
"2509",1963-11-14,NA,NA,NA,NA,NA
"2510",1963-11-15,NA,NA,NA,NA,NA
"2511",1963-11-16,NA,NA,NA,NA,NA
"2512",1963-11-17,NA,NA,NA,NA,NA
"2513",1963-11-18,NA,NA,NA,NA,NA
"2514",1963-11-19,NA,NA,NA,NA,NA
"2515",1963-11-20,NA,NA,NA,NA,NA
"2516",1963-11-21,NA,NA,NA,NA,NA
"2517",1963-11-22,NA,NA,NA,NA,NA
"2518",1963-11-23,NA,NA,NA,NA,NA
"2519",1963-11-24,NA,NA,NA,NA,NA
"2520",1963-11-25,NA,NA,NA,NA,NA
"2521",1963-11-26,NA,NA,NA,NA,NA
"2522",1963-11-27,NA,NA,NA,NA,NA
"2523",1963-11-28,NA,NA,NA,NA,NA
"2524",1963-11-29,NA,NA,NA,NA,NA
"2525",1963-11-30,NA,NA,NA,NA,NA
"2526",1963-12-01,NA,NA,NA,NA,NA
"2527",1963-12-02,NA,NA,NA,NA,NA
"2528",1963-12-03,NA,NA,NA,NA,NA
"2529",1963-12-04,NA,NA,NA,NA,NA
"2530",1963-12-05,NA,NA,NA,NA,NA
"2531",1963-12-06,NA,NA,NA,NA,NA
"2532",1963-12-07,NA,NA,NA,NA,NA
"2533",1963-12-08,NA,NA,NA,NA,NA
"2534",1963-12-09,NA,NA,NA,NA,NA
"2535",1963-12-10,NA,NA,NA,NA,NA
"2536",1963-12-11,NA,NA,NA,NA,NA
"2537",1963-12-12,NA,NA,NA,NA,NA
"2538",1963-12-13,NA,NA,NA,NA,NA
"2539",1963-12-14,NA,NA,NA,NA,NA
"2540",1963-12-15,NA,NA,NA,NA,NA
"2541",1963-12-16,NA,NA,NA,NA,NA
"2542",1963-12-17,NA,NA,NA,NA,NA
"2543",1963-12-18,NA,NA,NA,NA,NA
"2544",1963-12-19,NA,NA,NA,NA,NA
"2545",1963-12-20,NA,NA,NA,NA,NA
"2546",1963-12-21,NA,NA,NA,NA,NA
"2547",1963-12-22,NA,NA,NA,NA,NA
"2548",1963-12-23,NA,NA,NA,NA,NA
"2549",1963-12-24,NA,NA,NA,NA,NA
"2550",1963-12-25,NA,NA,NA,NA,NA
"2551",1963-12-26,NA,NA,NA,NA,NA
"2552",1963-12-27,NA,NA,NA,NA,NA
"2553",1963-12-28,NA,NA,NA,NA,NA
"2554",1963-12-29,NA,NA,NA,NA,NA
"2555",1963-12-30,NA,NA,NA,NA,NA
"2556",1963-12-31,NA,NA,NA,NA,NA
"2557",1964-01-01,NA,NA,NA,NA,NA
"2558",1964-01-02,NA,NA,NA,NA,NA
"2559",1964-01-03,NA,NA,NA,NA,NA
"2560",1964-01-04,NA,NA,NA,NA,NA
"2561",1964-01-05,NA,NA,NA,NA,NA
"2562",1964-01-06,NA,NA,NA,NA,NA
"2563",1964-01-07,NA,NA,NA,NA,NA
"2564",1964-01-08,NA,NA,NA,NA,NA
"2565",1964-01-09,NA,NA,NA,NA,NA
"2566",1964-01-10,NA,NA,NA,NA,NA
"2567",1964-01-11,NA,NA,NA,NA,NA
"2568",1964-01-12,NA,NA,NA,NA,NA
"2569",1964-01-13,NA,NA,NA,NA,NA
"2570",1964-01-14,NA,NA,NA,NA,NA
"2571",1964-01-15,NA,NA,NA,NA,NA
"2572",1964-01-16,NA,NA,NA,NA,NA
"2573",1964-01-17,NA,NA,NA,NA,NA
"2574",1964-01-18,NA,NA,NA,NA,NA
"2575",1964-01-19,NA,NA,NA,NA,NA
"2576",1964-01-20,NA,NA,NA,NA,NA
"2577",1964-01-21,NA,NA,NA,NA,NA
"2578",1964-01-22,NA,NA,NA,NA,NA
"2579",1964-01-23,NA,NA,NA,NA,NA
"2580",1964-01-24,NA,NA,NA,NA,NA
"2581",1964-01-25,NA,NA,NA,NA,NA
"2582",1964-01-26,NA,NA,NA,NA,NA
"2583",1964-01-27,NA,NA,NA,NA,NA
"2584",1964-01-28,NA,NA,NA,NA,NA
"2585",1964-01-29,NA,NA,NA,NA,NA
"2586",1964-01-30,NA,NA,NA,NA,NA
"2587",1964-01-31,NA,NA,NA,NA,NA
"2588",1964-02-01,NA,NA,NA,NA,NA
"2589",1964-02-02,NA,NA,NA,NA,NA
"2590",1964-02-03,NA,NA,NA,NA,NA
"2591",1964-02-04,NA,NA,NA,NA,NA
"2592",1964-02-05,NA,NA,NA,NA,NA
"2593",1964-02-06,NA,NA,NA,NA,NA
"2594",1964-02-07,NA,NA,NA,NA,NA
"2595",1964-02-08,NA,NA,NA,NA,NA
"2596",1964-02-09,NA,NA,NA,NA,NA
"2597",1964-02-10,NA,NA,NA,NA,NA
"2598",1964-02-11,NA,NA,NA,NA,NA
"2599",1964-02-12,NA,NA,NA,NA,NA
"2600",1964-02-13,NA,NA,NA,NA,NA
"2601",1964-02-14,NA,NA,NA,NA,NA
"2602",1964-02-15,NA,NA,NA,NA,NA
"2603",1964-02-16,NA,NA,NA,NA,NA
"2604",1964-02-17,NA,NA,NA,NA,NA
"2605",1964-02-18,NA,NA,NA,NA,NA
"2606",1964-02-19,NA,NA,NA,NA,NA
"2607",1964-02-20,NA,NA,NA,NA,NA
"2608",1964-02-21,NA,NA,NA,NA,NA
"2609",1964-02-22,NA,NA,NA,NA,NA
"2610",1964-02-23,NA,NA,NA,NA,NA
"2611",1964-02-24,NA,NA,NA,NA,NA
"2612",1964-02-25,NA,NA,NA,NA,NA
"2613",1964-02-26,NA,NA,NA,NA,NA
"2614",1964-02-27,NA,NA,NA,NA,0.9
"2615",1964-02-28,NA,NA,NA,NA,0.53
"2616",1964-02-29,NA,NA,NA,NA,0.55
"2617",1964-03-01,NA,NA,NA,NA,0.59
"2618",1964-03-02,NA,NA,NA,NA,0.57
"2619",1964-03-03,NA,NA,NA,NA,0.35
"2620",1964-03-04,NA,NA,NA,NA,0.34
"2621",1964-03-05,NA,NA,NA,NA,0.34
"2622",1964-03-06,NA,NA,NA,NA,0.32
"2623",1964-03-07,NA,NA,NA,NA,0.35
"2624",1964-03-08,NA,NA,NA,NA,0.34
"2625",1964-03-09,NA,NA,NA,NA,0.33
"2626",1964-03-10,NA,NA,NA,NA,0.32
"2627",1964-03-11,NA,NA,NA,NA,0.32
"2628",1964-03-12,NA,NA,NA,NA,0.31
"2629",1964-03-13,NA,NA,NA,NA,0.32
"2630",1964-03-14,NA,NA,NA,NA,0.31
"2631",1964-03-15,NA,NA,NA,NA,0.4
"2632",1964-03-16,NA,NA,NA,NA,0.38
"2633",1964-03-17,NA,NA,NA,NA,0.38
"2634",1964-03-18,NA,NA,NA,NA,0.38
"2635",1964-03-19,NA,NA,NA,NA,0.35
"2636",1964-03-20,NA,NA,NA,NA,0.35
"2637",1964-03-21,NA,NA,NA,NA,0.34
"2638",1964-03-22,NA,NA,NA,NA,0.4
"2639",1964-03-23,NA,NA,NA,NA,0.4
"2640",1964-03-24,NA,NA,NA,NA,0.4
"2641",1964-03-25,NA,NA,NA,NA,0.39
"2642",1964-03-26,NA,NA,NA,NA,0.39
"2643",1964-03-27,NA,NA,NA,NA,0.39
"2644",1964-03-28,NA,NA,NA,NA,0.38
"2645",1964-03-29,NA,NA,NA,NA,0.35
"2646",1964-03-30,NA,NA,NA,NA,0.32
"2647",1964-03-31,NA,NA,NA,NA,0.3
"2648",1964-04-01,NA,NA,NA,NA,0.43
"2649",1964-04-02,NA,NA,NA,NA,0.73
"2650",1964-04-03,NA,NA,NA,NA,1.5
"2651",1964-04-04,NA,NA,NA,NA,1.56
"2652",1964-04-05,NA,NA,NA,NA,1.5
"2653",1964-04-06,NA,NA,NA,NA,2
"2654",1964-04-07,NA,NA,NA,NA,1.8
"2655",1964-04-08,NA,NA,NA,NA,1.5
"2656",1964-04-09,NA,NA,NA,NA,1.5
"2657",1964-04-10,NA,NA,NA,NA,1.5
"2658",1964-04-11,NA,NA,NA,NA,2
"2659",1964-04-12,NA,NA,NA,NA,1.5
"2660",1964-04-13,NA,NA,NA,NA,1.5
"2661",1964-04-14,NA,NA,NA,NA,1.5
"2662",1964-04-15,NA,NA,NA,NA,1.6
"2663",1964-04-16,NA,NA,NA,NA,1.5
"2664",1964-04-17,NA,NA,NA,NA,1.5
"2665",1964-04-18,NA,NA,NA,NA,1
"2666",1964-04-19,NA,NA,NA,NA,0.9
"2667",1964-04-20,NA,NA,NA,NA,0.8
"2668",1964-04-21,NA,NA,NA,NA,0.8
"2669",1964-04-22,NA,NA,NA,NA,0.8
"2670",1964-04-23,NA,NA,NA,NA,0.8
"2671",1964-04-24,NA,NA,NA,NA,0.8
"2672",1964-04-25,NA,NA,NA,NA,0.8
"2673",1964-04-26,NA,NA,NA,NA,0.8
"2674",1964-04-27,NA,NA,NA,NA,0.8
"2675",1964-04-28,NA,NA,NA,NA,0.8
"2676",1964-04-29,NA,NA,NA,NA,0.8
"2677",1964-04-30,NA,NA,NA,NA,0.8
"2678",1964-05-01,NA,NA,NA,NA,0.8
"2679",1964-05-02,NA,NA,NA,NA,0.8
"2680",1964-05-03,NA,NA,NA,NA,0.7
"2681",1964-05-04,NA,NA,NA,NA,0.7
"2682",1964-05-05,NA,NA,NA,NA,0.7
"2683",1964-05-06,NA,NA,NA,NA,0.7
"2684",1964-05-07,NA,NA,NA,NA,0.7
"2685",1964-05-08,NA,NA,NA,NA,0.65
"2686",1964-05-09,NA,NA,NA,NA,0.5
"2687",1964-05-10,NA,NA,NA,NA,0.5
"2688",1964-05-11,NA,NA,NA,NA,0.5
"2689",1964-05-12,NA,NA,NA,NA,0.5
"2690",1964-05-13,NA,NA,NA,NA,0.5
"2691",1964-05-14,NA,NA,NA,NA,0.5
"2692",1964-05-15,NA,NA,NA,NA,0.4
"2693",1964-05-16,NA,NA,NA,NA,0.25
"2694",1964-05-17,NA,NA,NA,NA,0.28
"2695",1964-05-18,NA,NA,NA,NA,0.27
"2696",1964-05-19,NA,NA,NA,NA,0.4
"2697",1964-05-20,NA,NA,NA,NA,0.4
"2698",1964-05-21,NA,NA,NA,NA,0.4
"2699",1964-05-22,NA,NA,NA,NA,0.35
"2700",1964-05-23,NA,NA,NA,NA,0.23
"2701",1964-05-24,NA,NA,NA,NA,0.35
"2702",1964-05-25,NA,NA,NA,NA,0.4
"2703",1964-05-26,NA,NA,NA,NA,0.4
"2704",1964-05-27,NA,NA,NA,NA,0.43
"2705",1964-05-28,NA,NA,NA,NA,0.38
"2706",1964-05-29,NA,NA,NA,NA,0.3
"2707",1964-05-30,NA,NA,NA,NA,0.37
"2708",1964-05-31,NA,NA,NA,NA,0.38
"2709",1964-06-01,NA,NA,NA,NA,0.28
"2710",1964-06-02,NA,NA,NA,NA,0.29
"2711",1964-06-03,NA,NA,NA,NA,0.29
"2712",1964-06-04,NA,NA,NA,NA,0.25
"2713",1964-06-05,NA,NA,NA,NA,0.25
"2714",1964-06-06,NA,NA,NA,NA,0.2
"2715",1964-06-07,NA,NA,NA,NA,0.2
"2716",1964-06-08,NA,NA,NA,NA,0.2
"2717",1964-06-09,NA,NA,NA,NA,0.29
"2718",1964-06-10,NA,NA,NA,NA,0.24
"2719",1964-06-11,NA,NA,NA,NA,0.2
"2720",1964-06-12,NA,NA,NA,NA,0.19
"2721",1964-06-13,NA,NA,NA,NA,0.24
"2722",1964-06-14,NA,NA,NA,NA,0.19
"2723",1964-06-15,NA,NA,NA,NA,0.19
"2724",1964-06-16,NA,NA,NA,NA,0.2
"2725",1964-06-17,NA,NA,NA,NA,0.17
"2726",1964-06-18,NA,NA,NA,NA,0.13
"2727",1964-06-19,NA,NA,NA,NA,0.12
"2728",1964-06-20,NA,NA,NA,NA,0.18
"2729",1964-06-21,NA,NA,NA,NA,0.17
"2730",1964-06-22,NA,NA,NA,NA,0.13
"2731",1964-06-23,NA,NA,NA,NA,0.1
"2732",1964-06-24,NA,NA,NA,NA,0.1
"2733",1964-06-25,NA,NA,NA,NA,0.1
"2734",1964-06-26,NA,NA,NA,NA,0.09
"2735",1964-06-27,NA,NA,NA,NA,0.06
"2736",1964-06-28,NA,NA,NA,NA,0.07
"2737",1964-06-29,NA,NA,NA,NA,0.07
"2738",1964-06-30,NA,NA,NA,NA,0.06
"2739",1964-07-01,NA,NA,NA,NA,0.08
"2740",1964-07-02,NA,NA,NA,NA,0.06
"2741",1964-07-03,NA,NA,NA,NA,NA
"2742",1964-07-04,NA,NA,NA,NA,NA
"2743",1964-07-05,NA,NA,NA,NA,NA
"2744",1964-07-06,NA,NA,NA,NA,NA
"2745",1964-07-07,NA,NA,NA,NA,NA
"2746",1964-07-08,NA,NA,NA,NA,NA
"2747",1964-07-09,NA,NA,NA,NA,NA
"2748",1964-07-10,NA,NA,NA,NA,NA
"2749",1964-07-11,NA,NA,NA,NA,NA
"2750",1964-07-12,NA,NA,NA,NA,NA
"2751",1964-07-13,NA,NA,NA,NA,NA
"2752",1964-07-14,NA,NA,NA,NA,NA
"2753",1964-07-15,NA,NA,NA,NA,NA
"2754",1964-07-16,NA,NA,NA,NA,NA
"2755",1964-07-17,NA,NA,NA,NA,NA
"2756",1964-07-18,NA,NA,NA,NA,NA
"2757",1964-07-19,NA,NA,NA,NA,NA
"2758",1964-07-20,NA,NA,NA,NA,NA
"2759",1964-07-21,NA,NA,NA,NA,NA
"2760",1964-07-22,NA,NA,NA,NA,NA
"2761",1964-07-23,NA,NA,NA,NA,NA
"2762",1964-07-24,NA,NA,NA,NA,NA
"2763",1964-07-25,NA,NA,NA,NA,NA
"2764",1964-07-26,NA,NA,NA,NA,NA
"2765",1964-07-27,NA,NA,NA,NA,NA
"2766",1964-07-28,NA,NA,NA,NA,NA
"2767",1964-07-29,NA,NA,NA,NA,NA
"2768",1964-07-30,NA,NA,NA,NA,NA
"2769",1964-07-31,NA,NA,NA,NA,NA
"2770",1964-08-01,NA,NA,NA,NA,NA
"2771",1964-08-02,NA,NA,NA,NA,NA
"2772",1964-08-03,NA,NA,NA,NA,NA
"2773",1964-08-04,NA,NA,NA,NA,NA
"2774",1964-08-05,NA,NA,NA,NA,NA
"2775",1964-08-06,NA,NA,NA,NA,NA
"2776",1964-08-07,NA,NA,NA,NA,NA
"2777",1964-08-08,NA,NA,NA,NA,NA
"2778",1964-08-09,NA,NA,NA,NA,NA
"2779",1964-08-10,NA,NA,NA,NA,NA
"2780",1964-08-11,NA,NA,NA,NA,NA
"2781",1964-08-12,NA,NA,NA,NA,NA
"2782",1964-08-13,NA,NA,NA,NA,NA
"2783",1964-08-14,NA,NA,NA,NA,NA
"2784",1964-08-15,NA,NA,NA,NA,NA
"2785",1964-08-16,NA,NA,NA,NA,NA
"2786",1964-08-17,NA,NA,NA,NA,NA
"2787",1964-08-18,NA,NA,NA,NA,NA
"2788",1964-08-19,NA,NA,NA,NA,NA
"2789",1964-08-20,NA,NA,NA,NA,NA
"2790",1964-08-21,NA,NA,NA,NA,NA
"2791",1964-08-22,NA,NA,NA,NA,NA
"2792",1964-08-23,NA,NA,NA,NA,NA
"2793",1964-08-24,NA,NA,NA,NA,NA
"2794",1964-08-25,NA,NA,NA,NA,NA
"2795",1964-08-26,NA,NA,NA,NA,NA
"2796",1964-08-27,NA,NA,NA,NA,NA
"2797",1964-08-28,NA,NA,NA,NA,NA
"2798",1964-08-29,NA,NA,NA,NA,NA
"2799",1964-08-30,NA,NA,NA,NA,NA
"2800",1964-08-31,NA,NA,NA,NA,NA
"2801",1964-09-01,NA,NA,NA,NA,NA
"2802",1964-09-02,NA,NA,NA,NA,NA
"2803",1964-09-03,NA,NA,NA,NA,NA
"2804",1964-09-04,NA,NA,NA,NA,NA
"2805",1964-09-05,NA,NA,NA,NA,NA
"2806",1964-09-06,NA,NA,NA,NA,NA
"2807",1964-09-07,NA,NA,NA,NA,NA
"2808",1964-09-08,NA,NA,NA,NA,NA
"2809",1964-09-09,NA,NA,NA,NA,NA
"2810",1964-09-10,NA,NA,NA,NA,NA
"2811",1964-09-11,NA,NA,NA,NA,NA
"2812",1964-09-12,NA,NA,NA,NA,NA
"2813",1964-09-13,NA,NA,NA,NA,NA
"2814",1964-09-14,NA,NA,NA,NA,NA
"2815",1964-09-15,NA,NA,NA,NA,NA
"2816",1964-09-16,NA,NA,NA,NA,NA
"2817",1964-09-17,NA,NA,NA,NA,NA
"2818",1964-09-18,NA,NA,NA,NA,NA
"2819",1964-09-19,NA,NA,NA,NA,NA
"2820",1964-09-20,NA,NA,NA,NA,NA
"2821",1964-09-21,NA,NA,NA,NA,NA
"2822",1964-09-22,NA,NA,NA,NA,NA
"2823",1964-09-23,NA,NA,NA,NA,NA
"2824",1964-09-24,NA,NA,NA,NA,NA
"2825",1964-09-25,NA,NA,NA,NA,NA
"2826",1964-09-26,NA,NA,NA,NA,NA
"2827",1964-09-27,NA,NA,NA,NA,NA
"2828",1964-09-28,NA,NA,NA,NA,NA
"2829",1964-09-29,NA,NA,NA,NA,NA
"2830",1964-09-30,NA,NA,NA,NA,NA
"2831",1964-10-01,NA,NA,NA,NA,NA
"2832",1964-10-02,NA,NA,NA,NA,NA
"2833",1964-10-03,NA,NA,NA,NA,NA
"2834",1964-10-04,NA,NA,NA,NA,NA
"2835",1964-10-05,NA,NA,NA,NA,NA
"2836",1964-10-06,NA,NA,NA,NA,NA
"2837",1964-10-07,NA,NA,NA,NA,NA
"2838",1964-10-08,NA,NA,NA,NA,NA
"2839",1964-10-09,NA,NA,NA,NA,NA
"2840",1964-10-10,NA,NA,NA,NA,NA
"2841",1964-10-11,NA,NA,NA,NA,NA
"2842",1964-10-12,NA,NA,NA,NA,NA
"2843",1964-10-13,NA,NA,NA,NA,NA
"2844",1964-10-14,NA,NA,NA,NA,NA
"2845",1964-10-15,NA,NA,NA,NA,NA
"2846",1964-10-16,NA,NA,NA,NA,NA
"2847",1964-10-17,NA,NA,NA,NA,NA
"2848",1964-10-18,NA,NA,NA,NA,NA
"2849",1964-10-19,NA,NA,NA,NA,NA
"2850",1964-10-20,NA,NA,NA,NA,NA
"2851",1964-10-21,NA,NA,NA,NA,NA
"2852",1964-10-22,NA,NA,NA,NA,NA
"2853",1964-10-23,NA,NA,NA,NA,NA
"2854",1964-10-24,NA,NA,NA,NA,NA
"2855",1964-10-25,NA,NA,NA,NA,NA
"2856",1964-10-26,NA,NA,NA,NA,NA
"2857",1964-10-27,NA,NA,NA,NA,NA
"2858",1964-10-28,NA,NA,NA,NA,NA
"2859",1964-10-29,NA,NA,NA,NA,NA
"2860",1964-10-30,NA,NA,NA,NA,NA
"2861",1964-10-31,NA,NA,NA,NA,NA
"2862",1964-11-01,NA,NA,NA,NA,NA
"2863",1964-11-02,NA,NA,NA,NA,NA
"2864",1964-11-03,NA,NA,NA,NA,NA
"2865",1964-11-04,NA,NA,NA,NA,NA
"2866",1964-11-05,NA,NA,NA,NA,NA
"2867",1964-11-06,NA,NA,NA,NA,NA
"2868",1964-11-07,NA,NA,NA,NA,NA
"2869",1964-11-08,NA,NA,NA,NA,NA
"2870",1964-11-09,NA,NA,NA,NA,NA
"2871",1964-11-10,NA,NA,NA,NA,NA
"2872",1964-11-11,NA,NA,NA,NA,NA
"2873",1964-11-12,NA,NA,NA,NA,NA
"2874",1964-11-13,NA,NA,NA,NA,NA
"2875",1964-11-14,NA,NA,NA,NA,NA
"2876",1964-11-15,NA,NA,NA,NA,NA
"2877",1964-11-16,NA,NA,NA,NA,NA
"2878",1964-11-17,NA,NA,NA,NA,NA
"2879",1964-11-18,NA,NA,NA,NA,NA
"2880",1964-11-19,NA,NA,NA,NA,NA
"2881",1964-11-20,NA,NA,NA,NA,NA
"2882",1964-11-21,NA,NA,NA,NA,NA
"2883",1964-11-22,NA,NA,NA,NA,NA
"2884",1964-11-23,NA,NA,NA,NA,NA
"2885",1964-11-24,NA,NA,NA,NA,NA
"2886",1964-11-25,NA,NA,NA,NA,NA
"2887",1964-11-26,NA,NA,NA,NA,NA
"2888",1964-11-27,NA,NA,NA,NA,NA
"2889",1964-11-28,NA,NA,NA,NA,NA
"2890",1964-11-29,NA,NA,NA,NA,NA
"2891",1964-11-30,NA,NA,NA,NA,NA
"2892",1964-12-01,NA,NA,NA,NA,NA
"2893",1964-12-02,NA,NA,NA,NA,NA
"2894",1964-12-03,NA,NA,NA,NA,NA
"2895",1964-12-04,NA,NA,NA,NA,NA
"2896",1964-12-05,NA,NA,NA,NA,NA
"2897",1964-12-06,NA,NA,NA,NA,NA
"2898",1964-12-07,NA,NA,NA,NA,NA
"2899",1964-12-08,NA,NA,NA,NA,NA
"2900",1964-12-09,NA,NA,NA,NA,NA
"2901",1964-12-10,NA,NA,NA,NA,NA
"2902",1964-12-11,NA,NA,NA,NA,NA
"2903",1964-12-12,NA,NA,NA,NA,NA
"2904",1964-12-13,NA,NA,NA,NA,NA
"2905",1964-12-14,NA,NA,NA,NA,NA
"2906",1964-12-15,NA,NA,NA,NA,NA
"2907",1964-12-16,NA,NA,NA,NA,NA
"2908",1964-12-17,NA,NA,NA,NA,NA
"2909",1964-12-18,NA,NA,NA,NA,NA
"2910",1964-12-19,NA,NA,NA,NA,NA
"2911",1964-12-20,NA,NA,NA,NA,NA
"2912",1964-12-21,NA,NA,NA,NA,NA
"2913",1964-12-22,NA,NA,NA,NA,NA
"2914",1964-12-23,NA,NA,NA,NA,NA
"2915",1964-12-24,NA,NA,NA,NA,NA
"2916",1964-12-25,NA,NA,NA,NA,NA
"2917",1964-12-26,NA,NA,NA,NA,NA
"2918",1964-12-27,NA,NA,NA,NA,NA
"2919",1964-12-28,NA,NA,NA,NA,NA
"2920",1964-12-29,NA,NA,NA,NA,NA
"2921",1964-12-30,NA,NA,NA,NA,NA
"2922",1964-12-31,NA,NA,NA,NA,NA
"2923",1965-01-01,NA,NA,NA,NA,NA
"2924",1965-01-02,NA,NA,NA,NA,NA
"2925",1965-01-03,NA,NA,NA,NA,NA
"2926",1965-01-04,NA,NA,NA,NA,NA
"2927",1965-01-05,NA,NA,NA,NA,NA
"2928",1965-01-06,NA,NA,NA,NA,NA
"2929",1965-01-07,NA,NA,NA,NA,NA
"2930",1965-01-08,NA,NA,NA,NA,NA
"2931",1965-01-09,NA,NA,NA,NA,NA
"2932",1965-01-10,NA,NA,NA,NA,NA
"2933",1965-01-11,NA,NA,NA,NA,NA
"2934",1965-01-12,NA,NA,NA,NA,NA
"2935",1965-01-13,NA,NA,NA,NA,NA
"2936",1965-01-14,NA,NA,NA,NA,NA
"2937",1965-01-15,NA,NA,NA,NA,NA
"2938",1965-01-16,NA,NA,NA,NA,NA
"2939",1965-01-17,NA,NA,NA,NA,NA
"2940",1965-01-18,NA,NA,NA,NA,NA
"2941",1965-01-19,NA,NA,NA,NA,NA
"2942",1965-01-20,NA,NA,NA,NA,NA
"2943",1965-01-21,NA,NA,NA,NA,NA
"2944",1965-01-22,NA,NA,NA,NA,NA
"2945",1965-01-23,NA,NA,NA,NA,NA
"2946",1965-01-24,NA,NA,NA,NA,NA
"2947",1965-01-25,NA,NA,NA,NA,NA
"2948",1965-01-26,NA,NA,NA,NA,NA
